latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-29.85366,24.54207,335.48,0.4,0.44,2025-05-13,1229,N21,VIIRS,n,2.0NRT,298.34,3.79,D
-28.16534,31.12075,367,0.52,0.66,2025-05-13,1229,N21,VIIRS,h,2.0NRT,291.12,16.79,D
-28.15947,31.11848,332.68,0.52,0.66,2025-05-13,1229,N21,VIIRS,n,2.0NRT,291.47,3.36,D
-29.59947,24.60953,330.03,0.4,0.44,2025-05-13,1229,N21,VIIRS,n,2.0NRT,302.01,3.13,D
-26.35373,27.84375,325.46,0.36,0.58,2025-05-13,1232,N21,VIIRS,n,2.0NRT,294.05,1.42,D
-24.57621,31.50495,355.38,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,295.69,38.38,D
-24.57784,31.49858,348.52,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.74,25.49,D
-24.5795,31.49209,354.38,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,294.55,25.49,D
-24.55184,31.46223,367,0.66,0.73,2025-05-13,1232,N21,VIIRS,h,2.0NRT,293.92,28.3,D
-24.54502,31.44786,325.65,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.9,5.3,D
-24.81505,30.11898,326.69,0.54,0.68,2025-05-13,1232,N21,VIIRS,l,2.0NRT,300.16,6.11,D
-26.06493,30.36249,329.02,0.52,0.67,2025-05-13,1232,N21,VIIRS,n,2.0NRT,290.84,7.36,D
-25.85549,30.99838,330.03,0.58,0.69,2025-05-13,1232,N21,VIIRS,n,2.0NRT,289.23,3.4,D
-26.03486,29.21105,332.5,0.45,0.63,2025-05-13,1232,N21,VIIRS,l,2.0NRT,305.45,9.14,D
-24.57458,31.5113,349.2,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.16,38.38,D
-26.02633,29.17109,327.3,0.44,0.63,2025-05-13,1232,N21,VIIRS,l,2.0NRT,301.82,4.95,D
-25.85563,29.17296,329.41,0.45,0.63,2025-05-13,1232,N21,VIIRS,n,2.0NRT,299.35,5.29,D
-25.34899,30.92007,367,0.58,0.7,2025-05-13,1232,N21,VIIRS,h,2.0NRT,296.88,30.61,D
-25.34292,30.91737,367,0.58,0.7,2025-05-13,1232,N21,VIIRS,h,2.0NRT,297.1,30.61,D
-25.34438,30.91163,326.45,0.58,0.7,2025-05-13,1232,N21,VIIRS,n,2.0NRT,290.99,30.61,D
-25.71316,29.10336,347.59,0.45,0.63,2025-05-13,1232,N21,VIIRS,n,2.0NRT,294.17,10.68,D
-25.70745,29.10199,367,0.45,0.63,2025-05-13,1232,N21,VIIRS,h,2.0NRT,296.17,10.68,D
-25.23625,31.01222,335.94,0.6,0.7,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.54,114.25,D
-25.23763,31.00679,287.63,0.6,0.7,2025-05-13,1232,N21,VIIRS,l,2.0NRT,319.72,114.25,D
-25.19391,30.82589,326.72,0.58,0.7,2025-05-13,1232,N21,VIIRS,n,2.0NRT,289.95,4.73,D
-25.75865,28.07092,334.36,0.39,0.59,2025-05-13,1232,N21,VIIRS,n,2.0NRT,294.77,3.07,D
-25.12139,30.62477,335.07,0.57,0.69,2025-05-13,1232,N21,VIIRS,n,2.0NRT,290.38,6.21,D
-25.45291,29.14654,367,0.46,0.63,2025-05-13,1232,N21,VIIRS,h,2.0NRT,295.66,13.92,D
-24.7178,31.89439,325.66,0.69,0.74,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.61,7.55,D
-24.70095,31.90343,330.04,0.69,0.74,2025-05-13,1232,N21,VIIRS,n,2.0NRT,291.41,6.92,D
-24.71626,31.89436,326,0.69,0.74,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.25,5.94,D
-25.72604,27.61008,334.31,0.36,0.58,2025-05-13,1232,N21,VIIRS,n,2.0NRT,297.74,4.17,D
-24.58438,31.50068,344.07,0.66,0.73,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.53,25.49,D
-25.23909,31.00103,329.72,0.59,0.7,2025-05-13,1232,N21,VIIRS,n,2.0NRT,293.07,58.23,D
-25.70856,29.09736,325.79,0.45,0.63,2025-05-13,1232,N21,VIIRS,n,2.0NRT,292.51,10.68,D
-24.69581,31.90194,306.04,0.66,0.73,2025-05-13,2203,N21,VIIRS,n,2.0NRT,284.3,2.81,N
-24.53577,31.45304,297.64,0.7,0.75,2025-05-13,2203,N21,VIIRS,n,2.0NRT,283.7,1.9,N
-24.74584,31.86236,315.7,0.66,0.73,2025-05-13,2203,N21,VIIRS,n,2.0NRT,285.04,3.93,N
-27.6391,30.81591,295.59,0.65,0.73,2025-05-13,2205,N21,VIIRS,n,2.0NRT,281.73,1,N
-28.67671,32.1312,318.13,0.51,0.66,2025-05-13,2205,N21,VIIRS,n,2.0NRT,288.54,2.81,N
-31.40813,29.73444,301.16,0.6,0.7,2025-05-13,2208,N21,VIIRS,n,2.0NRT,286.55,1.2,N
-31.4022,29.73801,299.45,0.6,0.7,2025-05-13,2208,N21,VIIRS,n,2.0NRT,285.91,1.2,N
-31.40247,29.73673,301.77,0.6,0.7,2025-05-13,2208,N21,VIIRS,n,2.0NRT,285.88,1.08,N
-31.40834,29.73302,303.43,0.6,0.7,2025-05-13,2208,N21,VIIRS,n,2.0NRT,286.42,1.08,N
-23.407,31.28641,311.6,0.39,0.59,2025-05-13,2344,N21,VIIRS,n,2.0NRT,284.3,0.42,N
-25.66034,27.84407,302.98,0.5,0.49,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.88,2.03,N
-25.8152,25.84403,301.17,0.38,0.43,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.19,0.77,N
-26.2769,29.13168,319.14,0.61,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.45,3.66,N
-26.2682,28.83547,298.9,0.59,0.53,2025-05-13,2346,N21,VIIRS,n,2.0NRT,279.3,1.77,N
-26.27414,28.15906,305.09,0.53,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,281.52,1.49,N
-26.28398,28.16343,299.06,0.53,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.73,1.07,N
-26.13161,26.1844,301.08,0.4,0.45,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.45,1.35,N
-26.31583,27.78876,300.96,0.51,0.49,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.85,1.54,N
-26.18422,25.99404,298.84,0.39,0.44,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.72,0.85,N
-26.54219,29.15667,315.06,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.37,3.3,N
-26.5515,29.1492,300.08,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,285.64,4.51,N
-26.543,29.15553,327.3,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.53,4.73,N
-26.55235,29.14804,295.62,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.32,2.58,N
-26.55292,29.15422,297.3,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.98,2.27,N
-26.5546,29.17286,298.46,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.07,5,N
-26.55788,29.15361,298.77,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.89,2.27,N
-26.65659,27.80805,308.22,0.51,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284,2.26,N
-26.68049,27.95318,300.85,0.52,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,281.96,1.84,N
-26.67027,27.80622,303.22,0.51,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.59,1.53,N
-26.82253,27.84195,299.64,0.52,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.27,2.32,N
-26.82695,27.84039,298.54,0.52,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.81,1.69,N
-27.6983,30.02004,303.42,0.36,0.57,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.97,1.43,N
-27.71832,30.00295,322.43,0.36,0.57,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.16,1.87,N
-27.71862,30.00667,297.51,0.36,0.57,2025-05-13,2346,N21,VIIRS,n,2.0NRT,281.85,1.87,N
-28.6784,32.1332,319.94,0.5,0.66,2025-05-13,2346,N21,VIIRS,n,2.0NRT,288.21,3.69,N
-28.67916,32.13046,308.32,0.5,0.66,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.48,1.7,N
-28.67948,32.13565,302.74,0.5,0.66,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.31,1.7,N
-28.21084,23.54752,304.42,0.47,0.4,2025-05-13,2346,N21,VIIRS,n,2.0NRT,281.31,1.52,N
-30.59439,29.77373,295.77,0.37,0.58,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.25,0.85,N
-26.02774,29.16992,308.25,0.61,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.24,2.87,N
-26.0283,29.17592,302.23,0.61,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,285.98,2.6,N
-26.02886,29.18194,300.06,0.61,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.08,2.6,N
-26.02942,29.18803,298.05,0.61,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,285.28,2.92,N
-26.03171,29.21292,312.78,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,285.84,3.17,N
-26.03551,29.19985,300.05,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.08,3.1,N
-26.03609,29.20611,311.22,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,289.95,3.1,N
-26.06895,29.28986,299.93,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,278,1.61,N
-26.08945,29.29385,297.9,0.62,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,279.82,0.79,N
-24.69479,31.90056,300.38,0.44,0.62,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.64,2.02,N
-24.69514,31.90492,311.11,0.44,0.62,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.24,2.02,N
-24.55409,30.1475,295.12,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.78,0.28,N
-24.70667,31.90375,295.5,0.44,0.62,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.3,1.52,N
-24.73971,30.19773,295.72,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.98,0.41,N
-24.81591,30.1166,319.5,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.3,3.19,N
-24.81623,30.11991,319.22,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.78,3.06,N
-24.81786,30.1177,334.29,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,290.07,4.62,N
-24.835,27.36311,304.73,0.46,0.47,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.6,1.74,N
-24.83933,27.36252,302.17,0.46,0.47,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.81,1.74,N
-25.27562,30.48903,296.94,0.36,0.58,2025-05-13,2346,N21,VIIRS,n,2.0NRT,278.59,0.54,N
-24.98491,27.5463,297.26,0.47,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.67,1.04,N
-24.98483,27.54393,295.59,0.47,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.95,1.01,N
-25.27442,30.48952,295.72,0.36,0.58,2025-05-13,2346,N21,VIIRS,n,2.0NRT,278.39,0.51,N
-25.64384,28.12389,300.57,0.52,0.5,2025-05-13,2346,N21,VIIRS,n,2.0NRT,281.65,0.74,N
-25.804,29.48999,316.32,0.32,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.35,1.84,N
-25.80961,29.49554,316.72,0.32,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.66,3.31,N
-26.10262,29.43365,296.36,0.32,0.54,2025-05-13,2346,N21,VIIRS,n,2.0NRT,278.49,0.79,N
-25.66433,27.83857,313.08,0.5,0.49,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.14,2.36,N
-25.65744,27.84378,302.94,0.5,0.49,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.91,1.7,N
-25.66145,27.83823,317.73,0.5,0.49,2025-05-13,2346,N21,VIIRS,n,2.0NRT,285.74,2.86,N
-25.86353,29.87838,295.15,0.34,0.56,2025-05-13,2346,N21,VIIRS,n,2.0NRT,282.93,0.89,N
-25.86009,29.17322,319.67,0.61,0.53,2025-05-13,2346,N21,VIIRS,n,2.0NRT,283.2,2.7,N
-25.72831,27.60957,342.43,0.49,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,287.36,7.62,N
-25.71024,27.40412,336.64,0.47,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.81,5.87,N
-25.88981,29.12076,344.84,0.61,0.53,2025-05-13,2346,N21,VIIRS,n,2.0NRT,280.72,11.43,N
-25.71463,27.40346,309.76,0.47,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,286.48,1.8,N
-25.71431,27.40078,299.57,0.47,0.48,2025-05-13,2346,N21,VIIRS,n,2.0NRT,284.57,1.35,N
